SKU,Product Name,Category,Sub-Category,Type,Price,Short Description (Clean),Status,Image
160908,Parmigiano Reggiano Pdo Truffle 90g,"Dairy, Deli & Egg",Cheese,GROCERY,174.99,"Product Type: Truffle-Infused Cheese
Product Net Weight: 90g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/160908.png
162190,Butcher Boyz Beef Picanha ±500g,Meat & Seafood,Fresh Meat,GROCERY,324.99,"Product Type: Meat/Beef/Picanha

Product Weight: ±500g",Active,https://demo8.1hour.in/media/products/162190.png
162180,Butcher Boyz Chicken Whole,Meat & Seafood,Fresh Chicken,GROCERY,359.99,"Product Type: Poultry/Chicken/Whole Chicken

Product Unit: Whole",Active,https://demo8.1hour.in/media/products/162180.png
160905,Tartuflanghe Extra Virgin Olive Oil with Black Truffles 100ml,Food Cupboard,Oils,GROCERY,229.99,"Product Type: Infused Olive Oil
Product Net Weight: 100ml
Product Unit:1 bottle",Active,https://demo8.1hour.in/media/products/160905.png
162339,Lamb Bones Butchery ±500g,Meat & Seafood,Fresh Meat,GROCERY,8.99,"Product Type: Meat/Lamb/Bones

Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/162339.png
162178,Butcher Boyz Pork Loin Chops ±500g,Meat & Seafood,Fresh Meat,GROCERY,159.99,#NAME?,Active,https://demo8.1hour.in/media/products/162178.png
160903,Tartuflanghe Whole Summer Truffle 20g,Food Cupboard,Cans & Jars,GROCERY,209.99,"Product Type: Fresh Summer Truffle
Product Net Weight: 20g
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/160903.png
162174,Butcher Boyz Pork Back Bacon ±500g,Meat & Seafood,Fresh Meat,GROCERY,164.99,"Product Type: Meat/Pork/Bacon

Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/162174.png
160600,Domestos 3 in 1 Citrus 35g,Household,Cleaning Essentials,GROCERY,37.99,"Product Type: Toilet Cleaning Tablet
Product Net Weight: 35g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/160600_qJCeYxD.png
162170,Butcher Boyz Beef Oxtail ±500g,Meat & Seafood,Fresh Meat,GROCERY,334.95,"Product Type: Meat/Beef/Oxtail

Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/162170.png
162164,Butcher Boyz Beef Ribeye Portion ±500g,Meat & Seafood,Fresh Meat,GROCERY,334.99,"Product Type: Meat/Beef/Ribeye

Product Net Weight:±500g",Active,https://demo8.1hour.in/media/products/162164.png
160559,Febreze Plug Refil Lenor Ocean W Ambi Airfreshner 20ml,Household,Air Freshners,GROCERY,186.99,"Product Type: Air Freshener Refill
Product Net Weight: 20ml
Product Unit:1 refill",Active,https://demo8.1hour.in/media/products/160559.png
162162,Butcher Boyz Beef Striploin Whole ±500g,Meat & Seafood,Fresh Meat,GROCERY,204.99,"Product Type: Meat/Beef/Striploin

Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/162162.png
162154,Butcher Boyz Beef -Rump Portion ±500g,Meat & Seafood,Fresh Meat,GROCERY,204.99,"Product Type: Meat/Beef/Rump

Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/162154.png
162152,Butcher Boyz Beef-T Bone Portion ±500g,Meat & Seafood,Fresh Meat,GROCERY,252.99,"Product Type: Meat/Beef/Bone-In

Product Net Weight:±500g",Active,https://demo8.1hour.in/media/products/162152.png
160386,Fortnum Mason Shortbread Rounds Biscuits 125g,Snacks,Biscuits,GROCERY,299.99,"Product Type: Shortbread Biscuits
Product Net Weight: 125g
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/160386.png
160369,Deli Roquefort L-Arbas Blue Sheep Cheese 1kg,"Dairy, Deli & Egg",Cheese,GROCERY,929.99,"Product Type: Blue Sheep Cheese
Product Net Weight: 1kg
Product Unit: 1 wheel",Active,https://demo8.1hour.in/media/products/160369.png
160367,Deli Spicy Schiacciata Piccante 1kg,"Dairy, Deli & Egg",Deli Meat,GROCERY,799.99,"Product Type: Spicy Italian-Style Cured Meat
Product Net Weight: 1kg
Product Unit: 1piece",Active,https://demo8.1hour.in/media/products/160367.png
TAKchickengrilled001,GRILLED CHICKEN BURGER,Burger.,Burger.,RESTAURANT,50,Chicken grilled burger,Active,https://demo8.1hour.in/media/products/Burger_tST4FKU.jpeg
161934,Butcher Boyz Beefshort Ribs ±500g,Meat & Seafood,Fresh Meat,GROCERY,309.99,"Product Type: Meat/Beef/Short Ribs

Product weight:±500g",Active,https://demo8.1hour.in/media/products/161934.png
161933,Butcher Boyz Lamb Leg Half Cut ±500g,Meat & Seafood,Fresh Meat,GROCERY,292.45,"Product Type: Meat/Lamb/Leg

Product weight: ±500g",Active,https://demo8.1hour.in/media/products/161933.png
161927,Butcher Boyz Lambshoulder Chops ±500g,Meat & Seafood,Fresh Meat,GROCERY,260.49,"Product Type: Meat/Lamb/Shoulder Chops

Product Weight: ±500g",Active,https://demo8.1hour.in/media/products/161927.png
159836,Roman Squid Pfrit ±500g,Frozen,Frozen Seafood,GROCERY,10.31,"Product Type: Frozen Roman Squid Rings
Product Net Weight: 8kg
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159836.png
161636,Mc Dougalls Self Raising Flour 1.1kg,Food Cupboard,Semolina & Flour,GROCERY,84.99,"Product Type: Baking/Pantry/Flour
Product Net Weight: 11Kg
Product Unit: 1 Bag",Active,https://demo8.1hour.in/media/products/161636.png
159822,Veal Brisket Fci Spork ±500g,Meat & Seafood,Fresh Meat,GROCERY,32.5,"Product Type: Fresh Veal Brisket
Product Net Weight: 6kg (2kg x 3)
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159822.png
161566,Bulk Pork Boneless ±500g,Meat & Seafood,Fresh Meat,GROCERY,42.49,"Product Type: Meat/Pork/Bulk Cuts
Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/161566.png
159811,Pork Chop Mountain Manchone ±500g,Meat & Seafood,Fresh Meat,GROCERY,38.5,"Product Type: Fresh Pork Chops
Product Net Weight: 5kg (300g )
Product Unit:1 pack (variable quantity)",Active,https://demo8.1hour.in/media/products/159811.png
TAKpotatowedges005,POTATO WEDGES,Fries & Nuggets,Fries & Nuggets,RESTAURANT,40,fried potato chunks,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_N2S5nS1.jpg
TAKnuggets004,NUGGETS,Fries & Nuggets,Fries & Nuggets,RESTAURANT,45,fried chicken nuggets,Active,https://demo8.1hour.in/media/products/nuggets.jpeg
TAKyamchips003,YAM CHIPS,Fries & Nuggets,Fries & Nuggets,RESTAURANT,30,crispy yam chips,Active,https://demo8.1hour.in/media/products/yam_chips.jpeg
TAKcrinkefries002,CFRINKLE CUT FRIES,Fries & Nuggets,Fries & Nuggets,RESTAURANT,45,crinkle cut fries,Active,https://demo8.1hour.in/media/products/crinkle_cut_fries_kpvt2Zg.jpeg
TAKcrispyfries001,CRISPY FRENCH FRIES,Fries & Nuggets,Fries & Nuggets,RESTAURANT,45,crispy fries,Active,https://demo8.1hour.in/media/products/crispy_fries.jpeg
161097,Webbox Chub Roll Chicken 720g,Pet Care,Pet Food,GROCERY,34.99,"Product Type: Pet Food/Dog Food/Raw &amp; Chub Rolls
Product Net Weight: 720g
Product Unit: 1 Chub Roll",Active,https://demo8.1hour.in/media/products/161097.png
160988,Plum Chutney 260g,Souks & Condiments,Sauces,GROCERY,164.99,"Product Type: Condiments/Chutneys/Fruit Chutneys
Product Net Weight: 260g
Product Unit: 1 Jar",Active,https://demo8.1hour.in/media/products/160988.png
TAKmayonnaise011,MAYONNAISE,Add-Ons,Ons,RESTAURANT,7,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_TTOp38D.jpg
TAKguacomole010,GUACOMOLE,Add-Ons,Ons,RESTAURANT,7,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_To3XIFg.jpg
159701,Batonnet Toblerone 90ml,Snacks,Chocolates,GROCERY,30.99,"Product Type: Milk Chocolate Bar with Nougat, Caramel, and Almonds
Product Net Weight: 1800ml (90ml x 20)
Product Unit: 1pack",Active,https://demo8.1hour.in/media/products/159701.png
TAKshito009,SHITO,Add-Ons,Ons,RESTAURANT,7,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_NOP2btI.jpg
TAKcoleslaw008,COLESLAW,Add-Ons,Ons,RESTAURANT,7,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_42xXrnR.jpg
TAKgarlicsauce007,GARLIC SAUCE,Add-Ons,Ons,RESTAURANT,7,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_DhZTOwd.jpg
TAKshrimps006,SHRIMPS,Add-Ons,Ons,RESTAURANT,35,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_d0IfbOY.jpg
TAKbeef005,BEEF,Add-Ons,Ons,RESTAURANT,25,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_D7QTLt8.jpg
TAKchicken004,CHICKEN,Add-Ons,Ons,RESTAURANT,20,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_3DIyFjy.jpg
TAKveggies003,VEGGIES,Add-Ons,Ons,RESTAURANT,15,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_XJH7eMx.jpg
TAKgizzard002,GIZZARD,Add-Ons,Ons,RESTAURANT,15,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_rDqxxrN.jpg
160967,New Wild Garlic Wine Vinegar 100ml,Souks & Condiments,Dressings,GROCERY,129.99,"Product Type: Condiments/Vinegars/Specialty Vinegars
Product Net Volume: 100ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/160967.png
TAKsausage001,SAUSAGE,Add-Ons,Ons,RESTAURANT,15,Add-On to your meal,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_cuqnkzC.jpg
160966,New Beetroot Wine Vinegar 100ml,Souks & Condiments,Dressings,GROCERY,129.99,"Product Type: Condiments/Vinegars/Specialty Vinegars
Product Net Volume: 100ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/160966.png
159618,Grandeur Deo Spray Zine 200ml,Personal Care,Deodorant & Body Sprays,GROCERY,35.99,"Product Type: Deodorant Spray
Product Net Weight: 200ml
Product Unit: 1 spray bottle",Active,https://demo8.1hour.in/media/products/159618.png
159610,Grandeur Deo Spray Glamour 200ml,Personal Care,Deodorant & Body Sprays,GROCERY,35.99,"Product Type: Deodorant Spray
Product Net Weight: 200ml
Product Unit: 1 spray bottle",Active,https://demo8.1hour.in/media/products/159610.png
159600,Galaxy Plus Concept Spray Sense 200ml,Personal Care,Deodorant & Body Sprays,GROCERY,35.49,"Product Type: Body Spray
Product Net Weight: 200ml
Product Unit: 1 spray bottle",Active,https://demo8.1hour.in/media/products/159600.png
159563,Whole Oyster Mushroom 3kg,Fruits & Veg,Fresh Vegetables,GROCERY,164.99,"Product Type: Fresh Whole Oyster Mushrooms
Product Net Weight: 3kg (1kg x 3)
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159563.png
159555,Pb Red Onion Minced ±500g,Frozen,Frozen Vegetables,GROCERY,43.49,"Product Type: Fresh Red Onion (Minced)
Product Net Weight: ±500g
Product Unit: 1pack",Active,https://demo8.1hour.in/media/products/159555.png
159556,Ppf Fruit Salad Acapulco 1kg,Fruits & Veg,Fresh Fruits,GROCERY,149.99,"Product Type: Fresh Fruit Salad
Product Net Weight: 5kg (1kg x 5)
Product Unit: 1pack (5 x 1kg)",Active,https://demo8.1hour.in/media/products/159556.png
TAKchownoodles002,CHOW MEIN NOODLES,Noodles,Noodles,RESTAURANT,40,Chow mein noodles,Active,https://demo8.1hour.in/media/products/chow_mein_noodles.jpeg
TAKschezwannoodles001,SCHEZWAN NOODLES,Noodles,Noodles,RESTAURANT,40,schezwan noodles,Active,https://demo8.1hour.in/media/products/Schezwan_Noodles.jpeg
160947,New Sticky Toffee Pudding 75g,Snacks,Candies & Gum,GROCERY,42.99,"Product Type: Desserts/Puddings/Sticky Toffee
Product Net Weight: 75g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/160947.png
160946,Organiko Peru Organic Milk Chocolate 50g,Snacks,Chocolates,GROCERY,62.99,"Product Type: Snacks/Chocolate/Milk Chocolate
Product Net Weight: 50g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/160946.png
160944,Organiko Sao Tome & Principe Dark Chocolate 50g,Snacks,Chocolates,GROCERY,62.99,"Product Type: Snacks/Chocolate/Dark Chocolate
Product Net Weight: 50g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/160944.png
159550,Ppf Shallot Cut 500g,Fruits & Veg,Fresh Vegetables,GROCERY,84.99,"Product Type: Fresh Shallots (Cut)
Product Net Weight: 2kg (500g x 4)
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/159550.png
160936,Raspberries & Dark Chocolate Biscuit 140g,Snacks,Biscuits,GROCERY,89.99,"Product Type:Snacks/Biscuits/Dark Chocolate
Product Net Weight:140g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/160936.png
TAKtruffle008,TRUFFLE CHEESE PASTA,Italian Pastas,Italian Pastas,RESTAURANT,100,Truffle cheese pasta,Active,https://demo8.1hour.in/media/products/truffle_pasta.jpeg
TAKcarbonara007,CARBONARA PASTA,Italian Pastas,Italian Pastas,RESTAURANT,90,,Active,https://demo8.1hour.in/media/products/carbonara_pasta.jpeg
TAKvodkapasta006,VODKA PASTA,Italian Pastas,Italian Pastas,RESTAURANT,85,Vodka Pasta,Active,https://demo8.1hour.in/media/products/vodka_pasta.jpeg
TAKitalianfour005,FOUR CHEESE PASTA,Italian Pastas,Italian Pastas,RESTAURANT,90,Four cheese pasta,Active,https://demo8.1hour.in/media/products/four_cheese_pasta.jpeg
TAKitalianpesto004,PESTO PASTA,Italian Pastas,Italian Pastas,RESTAURANT,80,Pesto Pasta,Active,https://demo8.1hour.in/media/products/pesto_pasta.jpeg
TAKitalianarrabitta003,ARRABIATTA PASTA,Italian Pastas,Italian Pastas,RESTAURANT,80,Arrabiatta Pasta,Active,https://demo8.1hour.in/media/products/ARRABIATTA.jpeg
TAKitalianalfredo002,ALFREDO PASTA,Italian Pastas,Italian Pastas,RESTAURANT,80,alfredo Pasta,Active,https://demo8.1hour.in/media/products/alfredo_pasta.jpeg
TAKitalianaglio001,AGLIO E OILO PASTA,Italian Pastas,Italian Pastas,RESTAURANT,65,Italian Pasta,Active,https://demo8.1hour.in/media/products/aglio_pasta.jpeg
TAKjollofrice003,JOLLO RICE,Rice Bowls,Rice Bowls,RESTAURANT,30,Jollof Rice,Active,https://demo8.1hour.in/media/products/Jollof_rice.jpeg
TAKfriedrice002,FRIED RICE,Rice Bowls,Rice Bowls,RESTAURANT,30,Fried rice,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_pcxL8YK.jpg
TAKplainrice001,PLAIN RICE,Rice Bowls,Rice Bowls,RESTAURANT,20,Plain rice,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_fiHy3Y0.jpg
TAKtexmexpaneerq003,PANEER QUESADILLA,Tex Mex Cuisine,Tex Mex Cuisine,RESTAURANT,85,Paneer Quesadilla,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_EqWt5tk.jpg
159493,Mars Ice Cream Bar 51ml,Ice Creams,Classic Flavors,GROCERY,18.99,"Product Type: Chocolate Ice Cream Bar
Product Net Weight: 51ml
Product Unit:1 bar",Active,https://demo8.1hour.in/media/products/159493.png
159411,Cepes Pieces 3kg,Fruits & Veg,Fresh Vegetables,GROCERY,414.99,"Product Type: Dried Cepes Mushroom Pieces
Product Net Weight: 3kg (1kg x 3)
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/159411.png
TAKtexmexchickenq002,CHICKEN QUESADILLA,Tex Mex Cuisine,Tex Mex Cuisine,RESTAURANT,70,Chicken Quesadilla,Active,https://demo8.1hour.in/media/products/chicken_quesadilla.jpeg
TAKtexmexquesadilla001,VEG QUESADILLA,Tex Mex Cuisine,Tex Mex Cuisine,RESTAURANT,70,Veg Quesadilla,Active,https://demo8.1hour.in/media/products/VEG_QUESADILLA.jpeg
159409,Whole Clove ±500g,Food Cupboard,Souks,GROCERY,78.33,"Product Type: Whole Cloves
Product Net Weight: ±500g
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/159409.png
159388,Pave Bf Rump Steak Ue ±500g,Meat & Seafood,Fresh Meat,GROCERY,66.67,"Product Type: Beef Rump Steak
Product Net Weight: 6kg (180g x 203)
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159388.png
159342,Fresh Oyster N3 Creuse 24pieces,Meat & Seafood,Fresh Seafood,GROCERY,59.99,"Product Type: Fresh Oysters
Product Net Weight: Variable (24 pieces)
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159342.png
159218,Cartwright Butler Seasalt Caramel Oatcrunch 200g,Snacks,Bars & Wafers,GROCERY,379.99,"Product Type: Oat Crunch Snack
Product Net Weight: 200g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159218.png
159180,Basil Cut 250g,Fruits & Veg,Fresh Vegetables,GROCERY,43.99,"Product Type: Fresh Basil Leaves (Cut)
Product Net Weight: 250g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159180.png
159157,Charal Steak Tartare And Its Sauce 180g,Frozen,Frozen Meals,GROCERY,129.99,"Product Type: Beef Tartare with Sauce
Product Net Weight: 180g (beef) + 35g (sauce)
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/159157.png
TAKfriessandwich010,FRENCH FRIES SANDWICH,Lebanese Cuisine 2,Lebanese,RESTAURANT,50,french fries sandwich,Active,https://demo8.1hour.in/media/products/french_fries_sandwich_UN9uYvi.jpeg
TAKtawouksand009,TAWOUK SANDWICH,Lebanese Cuisine 2,Lebanese,RESTAURANT,60,tawouk sandwich,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_aCESkVt.jpg
159139,Exotic Fruit Coulis 500g,Beverages,Mixers & Cordials,GROCERY,124.99,"Product Type:Exotic Fruit Coulis
Product Net Weight: 500g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159139.png
TAKhummusmeat007,HUMMUS WITH MEAT,Lebanese Cuisine 2,Lebanese,RESTAURANT,70,Hummus with meat,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_rngVWhS.jpg
TAKhummus006,HUMMUS,Lebanese Cuisine 2,Lebanese,RESTAURANT,60,Hummus,Active,https://demo8.1hour.in/media/products/HUMMUS.jpeg
TAKbabaganoush005,BABA GANOUSH,Lebanese Cuisine 2,Lebanese,RESTAURANT,55,Baba Ganoush,Active,https://demo8.1hour.in/media/products/BABA_GANOUSH.jpeg
TAKlabnehbowl004,LABNEH BOWL,Lebanese Cuisine 2,Lebanese,RESTAURANT,45,Labneh Bowl,Active,https://demo8.1hour.in/media/products/TAK_Placeholder_image_WN6dxmX.jpg
TAKbeefshawarma003,BEEF SHAWARMA,Lebanese Cuisine 2,Lebanese,RESTAURANT,60,beef shawarma,Active,https://demo8.1hour.in/media/products/BEEF_SHAWARMA.jpeg
159137,Raspberry Coulis 500g,Food Cupboard,Baking Essentials,GROCERY,174.99,"Product Type: Raspberry Coulis
Product Net Weight: 500g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159137.png
159105,Ponthier Puree Mango Sugar 6kg,Food Cupboard,Sugar & Sweetener,GROCERY,359.99,"Product Type: Mango Puree with Sugar
Product Net Weight: 6kg (1kg x 6)
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/159105.png
TAKchickenshawarma002,CHICKEN SHAWARMA,Lebanese Cuisine 2,Lebanese,RESTAURANT,60,chicken shawarma,Active,https://demo8.1hour.in/media/products/CHICKEN_SHAWARMA.jpeg
156451,Sld Cucumber 350g,Fruits & Veg,Fresh Vegetables,GROCERY,16.99,"Product Type: Fresh Cucumber
Product Net Weight: 350g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/156451.png
TAKfalafelsand001,FALAFEL SANDWICH,Lebanese Cuisine 2,Lebanese,RESTAURANT,50,Falafel Sandwich,Active,https://demo8.1hour.in/media/products/FALAFEL_SANDWICH.jpeg
156461,Sld Leek Pack,Fruits & Veg,Fresh Vegetables,GROCERY,20.99,"Product Type: Fresh Leeks
Product Net Weight: (pack weight may vary)
Product Unit: 1pack",Active,https://demo8.1hour.in/media/products/156461.png
